4/5 14:29:01.378  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,13,0,0,nil
4/5 14:29:01.378  SPELL_AURA_REMOVED,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,55078,"Blood Plague",0x20,DEBUFF
4/5 14:29:01.378  SPELL_AURA_REMOVED,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,55095,"Frost Fever",0x10,DEBUFF
4/5 14:29:01.378  SPELL_PERIODIC_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,55078,"Blood Plague",0x20,324,0,32,0,0,0,nil,nil,nil
4/5 14:29:01.378  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,13,0,0,nil
4/5 14:29:01.378  SPELL_PERIODIC_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,55095,"Frost Fever",0x10,316,0,16,0,0,0,nil,nil,nil
4/5 14:29:01.378  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,13,0,0,nil
4/5 14:29:01.378  SPELL_AURA_REMOVED,0x0000000000160F5B,"Histera",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,55078,"Blood Plague",0x20,DEBUFF
4/5 14:29:01.378  SPELL_AURA_REMOVED,0x0000000000160F5B,"Histera",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,55095,"Frost Fever",0x10,DEBUFF
4/5 14:29:01.379  SPELL_PERIODIC_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,55078,"Blood Plague",0x20,324,0,32,0,0,0,nil,nil,nil
4/5 14:29:01.379  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,13,0,0,nil
4/5 14:29:01.379  SPELL_PERIODIC_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,55095,"Frost Fever",0x10,316,0,16,0,0,0,nil,nil,nil
4/5 14:29:01.379  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,13,0,0,nil
4/5 14:29:01.388  SPELL_AURA_REMOVED,0x0000000000160F5B,"Histera",0x512,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,55078,"Blood Plague",0x20,DEBUFF
4/5 14:29:01.389  SPELL_AURA_REMOVED,0x0000000000160F5B,"Histera",0x512,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,55095,"Frost Fever",0x10,DEBUFF
4/5 14:29:01.390  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x000000000013B13C,"Nundo",0x512,48441,"Rejuvenation",0x8,2763,1127,0,nil
4/5 14:29:01.390  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0x000000000013B13C,"Nundo",0x512,60492,"Embrace of the Spider",0x1,BUFF
4/5 14:29:01.390  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:29:01.642  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48443,"Regrowth",0x8,1350,0,0,nil
4/5 14:29:01.642  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48451,"Lifebloom",0x8,1708,0,0,nil
4/5 14:29:01.642  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,48441,"Rejuvenation",0x8,2867,1499,0,nil
4/5 14:29:01.642  SWING_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,1488,0,1,0,0,0,nil,nil,nil
4/5 14:29:01.642  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,64,64,0,nil
4/5 14:29:01.643  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,51460,"Necrosis",0x20,238,0,32,0,0,0,nil,nil,nil
4/5 14:29:01.643  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,9,9,0,nil
4/5 14:29:01.643  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,70691,"Rejuvenation",0x8,4107,2425,0,nil
4/5 14:29:01.643  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:29:01.825  SPELL_CAST_FAILED,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,47502,"Thunder Clap",0x1,"Not yet recovered"
4/5 14:29:01.855  SPELL_CAST_SUCCESS,0x0000000000117351,"Ironmate",0x511,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,47520,"Cleave",0x1
4/5 14:29:01.857  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,47520,"Cleave",0x1,656,0,1,0,40,0,nil,nil,nil
4/5 14:29:01.857  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,47520,"Cleave",0x1,671,0,1,0,0,0,nil,nil,nil
4/5 14:29:01.867  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,47520,"Cleave",0x1,675,0,1,0,40,0,nil,nil,nil
4/5 14:29:01.867  SWING_MISSED,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,0x0000000000117351,"Ironmate",0x511,DODGE
4/5 14:29:01.869  SPELL_ENERGIZE,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,23602,"Shield Specialization",0x1,5,1
4/5 14:29:01.869  SPELL_PERIODIC_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,57970,"Deadly Poison IX",0x8,477,0,8,0,0,0,nil,nil,nil
4/5 14:29:02.017  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,57516,"Enrage",0x1,BUFF
4/5 14:29:02.017  SPELL_CAST_SUCCESS,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,49895,"Death Coil",0x20
4/5 14:29:02.017  SPELL_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,42845,"Arcane Missiles",0x40,2808,0,64,0,0,0,nil,nil,nil
4/5 14:29:02.017  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0x000000000013B13C,"Nundo",0x512,57531,"Arcane Potency",0x1,BUFF
4/5 14:29:02.017  SPELL_AURA_REMOVED,0x0000000000137E20,"Telta",0x512,0x0000000000137E20,"Telta",0x512,58427,"Overkill",0x1,BUFF
4/5 14:29:02.018  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,53251,"Wild Growth",0x8,866,0,0,nil
4/5 14:29:02.124  SPELL_CAST_SUCCESS,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,47502,"Thunder Clap",0x1
4/5 14:29:02.126  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130007DF60000B2,"Ticking Time Bomb",0xa48,47502,"Thunder Clap",0x1,701,0,1,0,0,0,nil,nil,nil
4/5 14:29:02.126  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,47502,"Thunder Clap",0x1,662,0,1,0,40,0,nil,nil,nil
4/5 14:29:02.126  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,47502,"Thunder Clap",0x1,1386,0,1,0,0,0,1,nil,nil
4/5 14:29:02.126  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,47502,"Thunder Clap",0x1,1386,1034,1,0,0,0,1,nil,nil
4/5 14:29:02.126  PARTY_KILL,0x0000000000117351,"Ironmate",0x511,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48
4/5 14:29:02.129  SPELL_AURA_REMOVED,0x0000000000117351,"Ironmate",0x511,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,47437,"Demoralizing Shout",0x1,DEBUFF
4/5 14:29:02.129  SPELL_AURA_REMOVED,0x0000000000117351,"Ironmate",0x511,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:29:02.130  SPELL_AURA_REMOVED,0x0000000000137E20,"Telta",0x512,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48,57970,"Deadly Poison IX",0x8,DEBUFF
4/5 14:29:02.131  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,53251,"Wild Growth",0x8,866,0,0,nil
4/5 14:29:02.131  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130007DF60000B2,"Ticking Time Bomb",0xa48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:29:02.131  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:29:02.131  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:29:02.131  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,53251,"Wild Growth",0x8,898,898,0,nil
4/5 14:29:02.131  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,53251,"Wild Growth",0x8,866,866,0,nil
4/5 14:29:02.133  UNIT_DIED,0x0000000000000000,nil,0x80000000,0xF130005D9400008A,"Dragonflayer Strategist",0x10a48
4/5 14:29:02.244  SPELL_CAST_FAILED,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,47502,"Thunder Clap",0x1,"Not yet recovered"
4/5 14:29:02.261  SWING_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,522,0,1,0,0,0,nil,nil,nil
4/5 14:29:02.419  SPELL_AURA_REMOVED,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,59617,"Bolthorn's Rune of Flame",0x4,BUFF
4/5 14:29:02.419  SPELL_AURA_APPLIED_DOSE,0x0000000000137E20,"Telta",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,57970,"Deadly Poison IX",0x8,DEBUFF,4
4/5 14:29:02.419  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,47632,"Death Coil",0x20,1347,0,32,0,0,0,nil,nil,nil
4/5 14:29:02.419  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,58,58,0,nil
4/5 14:29:02.420  SPELL_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,42845,"Arcane Missiles",0x40,5485,0,64,0,0,0,1,nil,nil
4/5 14:29:02.560  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0x000000000013B13C,"Nundo",0x512,36032,"Arcane Blast",0x40,DEBUFF
4/5 14:29:02.560  SWING_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,296,0,1,0,0,0,nil,1,nil
4/5 14:29:02.560  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,57965,"Instant Poison IX",0x8,1059,0,8,0,0,0,nil,nil,nil
4/5 14:29:02.560  SPELL_CAST_SUCCESS,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48441,"Rejuvenation",0x8
4/5 14:29:02.560  SPELL_AURA_REMOVED,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,16870,"Clearcasting",0x8,BUFF
4/5 14:29:02.561  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,48441,"Rejuvenation",0x8,2763,1632,0,nil
4/5 14:29:02.561  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:29:02.627  SPELL_CAST_FAILED,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,47502,"Thunder Clap",0x1,"Not yet recovered"
4/5 14:29:02.671  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48451,"Lifebloom",0x8,1708,308,0,nil
4/5 14:29:02.671  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48441,"Rejuvenation",0x8,BUFF
4/5 14:29:02.681  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0x000000000013B13C,"Nundo",0x512,44401,"Missile Barrage",0x40,BUFF
4/5 14:29:02.681  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0x000000000013B13C,"Nundo",0x512,12536,"Clearcasting",0x40,BUFF
4/5 14:29:02.781  SPELL_DAMAGE,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,0x000000000012DC52,"Erle",0x512,59618,"Bolthorn's Rune of Flame",0x4,2861,0,4,715,0,0,nil,nil,nil
4/5 14:29:02.781  SPELL_DAMAGE,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,0x0000000000160F5B,"Histera",0x512,59618,"Bolthorn's Rune of Flame",0x4,3168,0,4,351,0,0,nil,nil,nil
4/5 14:29:02.781  SPELL_DAMAGE,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,0x0000000000137E20,"Telta",0x512,59618,"Bolthorn's Rune of Flame",0x4,2972,0,4,742,0,0,nil,nil,nil
4/5 14:29:02.781  SPELL_DAMAGE,0xF130005D98000089,"Dragonflayer Runecaster",0xa48,0x0000000000117351,"Ironmate",0x511,59618,"Bolthorn's Rune of Flame",0x4,2834,0,4,0,0,0,nil,nil,nil
4/5 14:29:02.782  SPELL_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0xa48,42845,"Arcane Missiles",0x40,2808,0,64,0,0,0,nil,nil,nil
4/5 14:29:02.935  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,48441,"Rejuvenation",0x8,2763,0,0,nil
4/5 14:29:02.935  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,53251,"Wild Growth",0x8,814,0,0,nil
4/5 14:29:02.935  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:29:03.074  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,53251,"Wild Growth",0x8,814,0,0,nil
4/5 14:29:03.076  SWING_MISSED,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48,0x0000000000117351,"Ironmate",0x511,BLOCK,2131
4/5 14:29:03.076  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48,59653,"Damage Shield",0x1,250,0,1,0,0,0,nil,nil,nil
4/5 14:29:03.077  SPELL_ENERGIZE,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,23602,"Shield Specialization",0x1,5,1
4/5 14:29:03.077  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,53251,"Wild Growth",0x8,844,0,0,nil
4/5 14:29:03.077  SPELL_ENERGIZE,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,48543,"Revitalize",0x8,16,6
4/5 14:29:03.077  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,53251,"Wild Growth",0x8,814,605,0,nil
4/5 14:29:03.077  SPELL_ENERGIZE,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,48540,"Revitalize",0x8,8,3
4/5 14:29:03.183  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,57516,"Enrage",0x1,BUFF
4/5 14:29:03.183  SPELL_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48,42845,"Arcane Missiles",0x40,5485,5344,64,0,0,0,1,nil,nil
4/5 14:29:03.183  PARTY_KILL,0x0000000000117351,"Ironmate",0x511,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48
4/5 14:29:03.187  SPELL_AURA_REMOVED,0x0000000000117351,"Ironmate",0x511,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48,47437,"Demoralizing Shout",0x1,DEBUFF
4/5 14:29:03.187  SPELL_AURA_REMOVED,0x0000000000117351,"Ironmate",0x511,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:29:03.187  SPELL_AURA_REMOVED,0x0000000000137E20,"Telta",0x512,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48,57970,"Deadly Poison IX",0x8,DEBUFF
4/5 14:29:03.211  UNIT_DIED,0x0000000000000000,nil,0x80000000,0xF130005D9900007D,"Dragonflayer Ironhelm",0x10a48
4/5 14:29:03.324  SPELL_CAST_START,0x000000000013B13C,"Nundo",0x512,0x0000000000000000,nil,0x80000000,42897,"Arcane Blast",0x40
4/5 14:29:03.553  SPELL_CAST_FAILED,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,57823,"Revenge",0x1,"Not yet recovered"
4/5 14:29:03.572  SPELL_CAST_SUCCESS,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,55262,"Heart Strike",0x1
4/5 14:29:03.572  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,55262,"Heart Strike",0x1,3497,0,1,0,40,0,1,nil,nil
4/5 14:29:03.572  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,152,0,0,nil
4/5 14:29:03.573  SPELL_AURA_APPLIED_DOSE,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50449,"Bloody Vengeance",0x1,BUFF,2
4/5 14:29:03.573  SPELL_AURA_REFRESH,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,64855,"Blade Barrier",0x1,BUFF
4/5 14:29:03.684  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48451,"Lifebloom",0x8,1708,0,0,nil
4/5 14:29:03.825  SPELL_CAST_FAILED,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,57823,"Revenge",0x1,"Not yet recovered"
4/5 14:29:03.826  SWING_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,535,0,1,0,0,0,nil,nil,nil
4/5 14:29:03.934  SPELL_PERIODIC_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,57970,"Deadly Poison IX",0x8,477,0,8,0,0,0,nil,nil,nil
4/5 14:29:03.934  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,47632,"Death Coil",0x20,1347,0,32,0,0,0,nil,nil,nil
4/5 14:29:03.935  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,58,0,0,nil
4/5 14:29:03.935  SPELL_AURA_REFRESH,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,64855,"Blade Barrier",0x1,BUFF
4/5 14:29:03.935  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,53251,"Wild Growth",0x8,764,0,0,nil
4/5 14:29:03.935  SPELL_AURA_REMOVED,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,53251,"Wild Growth",0x8,BUFF
4/5 14:29:04.074  SPELL_CAST_SUCCESS,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,57823,"Revenge",0x1
4/5 14:29:04.076  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,57823,"Revenge",0x1,3560,0,1,0,0,0,nil,nil,nil
4/5 14:29:04.078  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,53251,"Wild Growth",0x8,764,452,0,nil
4/5 14:29:04.078  SPELL_AURA_REMOVED,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,53251,"Wild Growth",0x8,BUFF
4/5 14:29:04.079  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,50227,"Sword and Board",0x1,BUFF
4/5 14:29:04.079  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,53251,"Wild Growth",0x8,793,0,0,nil
4/5 14:29:04.080  SPELL_ENERGIZE,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,48543,"Revitalize",0x8,16,6
4/5 14:29:04.080  SPELL_AURA_REMOVED,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,53251,"Wild Growth",0x8,BUFF
4/5 14:29:04.080  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,48665,"Mutilate",0x1,901,0,1,0,0,0,nil,nil,nil
4/5 14:29:04.080  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,48664,"Mutilate",0x1,1669,253,1,0,0,0,1,nil,nil
4/5 14:29:04.080  PARTY_KILL,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48
4/5 14:29:04.106  SPELL_AURA_REMOVED,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,47437,"Demoralizing Shout",0x1,DEBUFF
4/5 14:29:04.106  SPELL_AURA_REMOVED,0x0000000000117351,"Ironmate",0x511,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:29:04.107  SPELL_AURA_REMOVED,0x0000000000137E20,"Telta",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,57970,"Deadly Poison IX",0x8,DEBUFF
4/5 14:29:04.108  SPELL_ENERGIZE,0x0000000000137E20,"Telta",0x512,0x0000000000137E20,"Telta",0x512,51637,"Focused Attacks",0x1,2,3
4/5 14:29:04.108  SPELL_CAST_SUCCESS,0x0000000000137E20,"Telta",0x512,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48,48666,"Mutilate",0x1
4/5 14:29:04.108  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,53251,"Wild Growth",0x8,764,764,0,nil
4/5 14:29:04.108  SPELL_AURA_REMOVED,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,53251,"Wild Growth",0x8,BUFF
4/5 14:29:04.111  UNIT_DIED,0x0000000000000000,nil,0x80000000,0xF130005D98000089,"Dragonflayer Runecaster",0x10a48
4/5 14:29:04.323  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x000000000013B13C,"Nundo",0x512,48441,"Rejuvenation",0x8,2763,2763,0,nil
4/5 14:29:04.323  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:29:04.589  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48451,"Lifebloom",0x8,1708,1708,0,nil
4/5 14:29:04.589  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000137E20,"Telta",0x512,70691,"Rejuvenation",0x8,4107,4107,0,nil
4/5 14:29:04.589  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:29:04.700  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48443,"Regrowth",0x8,1350,1350,0,nil
4/5 14:29:04.700  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000160F5B,"Histera",0x512,48441,"Rejuvenation",0x8,2867,1546,0,nil
4/5 14:29:04.700  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:29:05.681  SPELL_CAST_SUCCESS,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,18499,"Berserker Rage",0x1
4/5 14:29:05.683  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48441,"Rejuvenation",0x8,2730,2730,0,nil
4/5 14:29:05.683  SPELL_ENERGIZE,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48541,"Revitalize",0x8,4,1
4/5 14:29:05.683  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48451,"Lifebloom",0x8,1708,1708,0,nil
4/5 14:29:05.684  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,18499,"Berserker Rage",0x1,BUFF
